categories_id,group,ep_sector,ep_subsector,tilt_sector,tilt_subsector
c04fe39d1d77fd4ff317c300c22a47854f41b849,glass_construction_materials,construction_materials,laths_plaster_base,Construction,Construction Buildings
8c57e594bfa07d015b54cfd3ee75d1af69332e58,glass_construction_materials,construction_materials,roofing_rolls,Construction,Construction Buildings
b8db7ca71ade044a90f93c57207764e0d3850263,glass_construction_materials,construction_materials,roughcast,Construction,Construction Buildings
6f876185ff7c9c77440d668f8698a19653ea61dd,glass_construction_materials,construction_materials,sewer_pipes_concrete,Construction,Construction Buildings
9565e81ddbace7983e4e888db79c309736beff8f,glass_construction_materials,construction_materials,slates_roofing,Construction,Construction Buildings
4936d9097c7e5fcd1123baa33b0567567d57517f,glass_construction_materials,construction_materials,staff_and_stucco,Construction,Construction Buildings
d9d2d4b5429a79877b820891c24c37d82cadd70e,glass_construction_materials,construction_materials,tile_dutch_oven,Construction,Construction Buildings
7ad367a4e6077eb21a6302ed96f23e3ff7a55b2c,glass_construction_materials,crockery,,Construction,Construction Residential
d45bb1ff080346ddcd7855a6f1c56a188b968409,glass_construction_materials,glass,,Construction,Construction Residential
fdab43729431acb6cf2bb7bff84007ed016bfc3f,glass_construction_materials,glass,bottles_and_jars_glass,Industry,Other Industry
170b89f9c0a9a26dce63dc1e49dbde771cf256e8,glass_construction_materials,glass,crystal_glass,Construction,Construction Residential
fc746be629311e6cd8e97af0d9b378c85632e7c5,glass_construction_materials,glass,crystal_lamps,Construction,Construction Residential
ee5618c65dd0fb06feee5ba87458f87cf314baeb,glass_construction_materials,glass,double_glazing,Construction,Construction Residential
663ed6e1c79584493664f4066270a0602c95cda1,glass_construction_materials,glass,filtering_glass,Construction,Construction Residential
447cba9c10ab9b9f6aae39b9044f011099c23739,glass_construction_materials,glass,glass_constructions,Construction,Construction Residential
0e735e5142a7cea5ad62f1c894dee2b92a385042,glass_construction_materials,glass,glass_hollowware_coloured,Construction,Construction Residential
7487cf00e75e4debe8fc763f7e3a2c58756b2799,glass_construction_materials,glass,glass_hollowware_laboratory_and_technical,Construction,Construction Residential
7bb8798f19d4f2cd605302c018fc5815a2388078,glass_construction_materials,glass,glass_hollowware_lighting,Construction,Construction Residential
6a8fb0ffb03065b3065752b93f6dabf89ac3b43a,glass_construction_materials,glass,glass_hollowware_safety,Construction,Construction Residential
dd97546a70415f5a354f38fabb440a4955450e6a,glass_construction_materials,glass,glass_hollowware_wired,Construction,Construction Residential
28fe29717fd18c4368d85c6477457b36fc13820c,glass_construction_materials,glass,glass_insulating,Construction,Construction Residential
da6629f6dd7ce31eaf4c5aba96ff9c10609a87e7,glass_construction_materials,glass,glass_manufacturing_machinery_and_equipment,Industry,Machinery & Equipment
a890d65c31b3df68a4a4fe82e30716612b837254,glass_construction_materials,glass,glass_painting,Construction,Construction Residential
f300b915954e1a0057e46c209ecffe3fca55e547,glass_construction_materials,glass,glass_tempered,Construction,Construction Residential
a446ee87689062fd2435c1317e37167931a37f4d,glass_construction_materials,glass,packaging_glass,Industry,Other Industry
ac4d2306bb9c0beb8b443e5fd6b7f7dddcdc6e0f,glass_construction_materials,glass,vials_and_flasks_glass,Construction,Construction Residential
6accf30caf5fcba645af153df7b5797cef8c08f4,glass_construction_materials,glass,anti_glare_screens_glass,Construction,Construction Residential
783b5a3bfebdda434f76f26eee6331cf42a0dae1,glass_construction_materials,glass,glass_blown,Construction,Construction Residential
2a5404a680002bcc13d33b3fb19455bacadae0eb,glass_construction_materials,glass,glass_hollowware_household_articles,Construction,Construction Residential
98749c6624804ca577b72599b23199d2b7cb931a,glass_construction_materials,glass,glass_partitions_and_doors,Construction,Construction Residential
7253a8479a1df4c9bec5b4e5b9eab666f6b4e5a0,glass_construction_materials,glass,glass_sheet,Construction,Construction Residential
8731b570f70e3577a7b2094650f02b12a2af5894,glass_construction_materials,glass,plate_glass_safety,Construction,Construction Residential
c77d998251ab60210dc849c0b66766ec5604643c,glass_construction_materials,glass,windows_stained_glass_and_leaded_glass,Construction,Construction Residential
9fd376859f0bd44daa53f2ab518c43cc47752879,glass_construction_materials,glass,wired_plate_glass,Construction,Construction Residential
2de69d6926c4fbcb35127a54978951b001f15b3b,glass_construction_materials,tiles,,Construction,Construction Residential
b0aff4a8ea90457c00c2725b43861595b2e349dc,wood_furniture,wood_finished_products,,Land Use,Fishing & Forestry
c4c2226965887aa0d8254aed2f2ae98c54812426,wood_furniture,wood_finished_products,boxes_and_crates_wood,Land Use,Fishing & Forestry
87c8a894357147f8df0f3f497716e095317636a0,wood_furniture,wood_finished_products,casks_and_barrels_wood,Land Use,Fishing & Forestry
d9faa16b9b5a09f7099b70e3ad80073afc7ca8af,wood_furniture,wood_finished_products,corks,Land Use,Fishing & Forestry
e30a7e321c492951bd868bb18b2ee37ccd926af0,wood_furniture,wood_finished_products,domestic_articles_wooden,Land Use,Fishing & Forestry
55fd3efdf41cc4ad9c024f397ec7db75c586ca90,wood_furniture,wood_finished_products,furnishings_wooden,Land Use,Fishing & Forestry
35f36f684716f7cfd2336a8dd4a4f87789e9cdc3,wood_furniture,wood_finished_products,handles_doors_wooden,Land Use,Fishing & Forestry
284b5e237966f95ed067bb7336e163c23dd5b1c0,wood_furniture,wood_finished_products,handles_tools_wooden,Land Use,Fishing & Forestry
c3b0623dd9b2161974e616bf643c40d5e785940e,wood_furniture,wood_finished_products,mouldings_wood,Land Use,Fishing & Forestry
b17806d4606e9cbff6ddcfb3f4ba1c1af709dd56,wood_furniture,wood_finished_products,panels_and_coverings_cork,Land Use,Fishing & Forestry
8119a5ab83b09d3feb995216b34543d4cc7c7e98,wood_furniture,wood_finished_products,sculptured_articles_wooden,Land Use,Fishing & Forestry
24e12d79adc5d48d1d3f27549b19deda34f844c3,wood_furniture,wood_finished_products,strips_and_cleats_wood,Land Use,Fishing & Forestry
31e29975a03e31c44d7924e8811aa7e527f63b8f,wood_furniture,wood_finished_products,timber_built,Land Use,Fishing & Forestry
09ca78ac25241f7e02ce1594feb49ad09cee7e13,wood_furniture,wood_finished_products,wood_turned_products,Land Use,Fishing & Forestry
411007e31095b045450ca915c654f5b6f815884f,wood_furniture,wood_finished_products,bamboo_and_rattan_items,Land Use,Fishing & Forestry
a29f4d231824da264a87118dd15936e91e8f4ce2,wood_furniture,wood_finished_products,decorative_cork,Land Use,Fishing & Forestry
3bcfd360f5609e77ac69b9fd466e39476087279d,wood_furniture,wood,charcoal,Land Use,Fishing & Forestry
df8337d027b5699d9a18bb052279b0a3136d5f7a,wood_furniture,wood,cork_undressed,Land Use,Fishing & Forestry
d4fee5083f2f44a6a900dc3993a690aeacedf8f6,wood_furniture,wood,fireproofed_wood,Land Use,Fishing & Forestry
08005536316aedd8adb4997e3e08b45c5f10231f,wood_furniture,wood,firewood,Land Use,Fishing & Forestry
64e9a5f2e5038fde98eff940d2e1d86f9b45cf0b,wood_furniture,wood,fungicides_and_insecticides_for_wood,Land Use,Fishing & Forestry
20c28701cbacbff208c6afa847117cbdfa066f16,wood_furniture,wood,masonite_wood_panels,Land Use,Fishing & Forestry
67e10908fc531be5c59a4f63ee52617035e35c1e,wood_furniture,wood,polishing_lacquering_and_varnishing_of_furniture_and_wood,Land Use,Fishing & Forestry
718aefbbe6ea8b2bf309a3a0b60d58a00e60411b,wood_furniture,wood,pulpwood,Land Use,Fishing & Forestry
38406c023b77ed691dea8a37097ac7f4949f6414,wood_furniture,wood,timber,Land Use,Fishing & Forestry
37d31b762b63cca34aad21dadf18e2d214c7f0c3,wood_furniture,wood,timber_planed,Land Use,Fishing & Forestry
e94f6487762a44608d57ebc3f10e22679e6168d3,wood_furniture,wood,veneers,Land Use,Fishing & Forestry
a6576aac474aeea987b7fd30bc9ca0f6a4f80067,wood_furniture,wood,wood_chips_and_sawdust,Land Use,Fishing & Forestry
d1af2e222c8ad38ad822925f3fd72c06fb6f0697,wood_furniture,wood,wood_drying,Land Use,Fishing & Forestry
3b55c85ba60b02c9361a984ac16126bbe9d35dcc,wood_furniture,wood,wood_for_industrial_purposes,Land Use,Fishing & Forestry
ccbaeb18063e1665b791ca9e3c779f44bbc597fa,wood_furniture,wood,wood_reinforcement,Land Use,Fishing & Forestry
e17546dbc7b9d20229f706b4de103ba5a892bd6f,wood_furniture,wood,wooden_vats,Land Use,Fishing & Forestry
fd8fb041dad5764d3d3cb4b3c894b2ac311078e8,wood_furniture,wood,hardboard,Land Use,Fishing & Forestry
78e887f749a807938c79092185b2cf6f77f2f018,wood_furniture,wood,lumber_planed,Land Use,Fishing & Forestry
2189505eb09bac69f0ca2239801644c642729267,wood_furniture,wood,lumber_unplaned,Land Use,Fishing & Forestry
8e0ad32ba13082aed8b257375820342b50ad7b1a,wood_furniture,wood,panels_chipboard,Land Use,Fishing & Forestry
9c3807f7b62b7b186b65654a8d529eb7b44b1e30,wood_furniture,wood,panels_veneered_and_plywood,Land Use,Fishing & Forestry
6e1673bfa8a4a6cdc69d1186cd7d4683ca241817,wood_furniture,wood,timber_unplaned,Land Use,Fishing & Forestry
ff1a10ec0de26637f5f04a9a7ad5c709efebc683,wood_furniture,wood,wood_pulp,Land Use,Fishing & Forestry
ceb1c0e83b6da194ac9ce0ba1f1d35c5ab7dff3d,energy_raw_materials,raw_materials_for_construction_and_public_works,,Construction,Construction Buildings
ffd8bdc9e6bea4855a50661a3a30a18a316fa041,energy_raw_materials,raw_materials,bulk_materials_for_construction,Construction,Construction Buildings
923967a8ec3aaade19bdad2435dd9168641804e1,glass_construction_materials,construction_materials,stones_roofing,Construction,Construction Residential
a7c095514a7c958a33c34d806a88b168c3077510,glass_construction_materials,construction_materials,siliceous_limestone_bricks,Construction,Construction Residential
6945df2fc9c2f915f2d8504c34bea7f8c7431607,glass_construction_materials,glass,glass_reinforced,Construction,Construction Residential
f8917b902ca43f92cbe7060d08d6dd3b6e2bb15d,glass_construction_materials,glass,liquid_crystals,Construction,Construction Residential
cee4a3ebf1046621376e88381564c769a97bf287,glass_construction_materials,glass,windows_and_portholes_for_aircraft_and_ships,Construction,Construction Buildings
5f6a62283d271a5d5b7a934e407763de765a98be,mechanical_engineering_industry_equipment,waste_treatment_and_recycling_machines_and_installations,,Construction,Construction Buildings
d6f193ef4eeaea00c7b5f983d7d9adc8795d40a8,business_services,environment,building_debris_recycling,Construction,Construction Buildings
578d48e87dcf8a79ffd6b2482a677189344b3069,business_services,environment,pollution_control_cleaning_of_premises,Construction,Construction Buildings
41f715acbe38059ce76d52b5a19362c73cdb0b66,construction_public_works,ceilings,,Construction,Construction Buildings
3a483936dfc029483ad8151d36a068a8f20e4f36,construction_public_works,construction_finishings,alarms_and_surveillance_installation,Construction,Construction Residential
94f2b3f918ae2da824e56c68159357c65d4126e1,construction_public_works,construction_finishings,electricity_works,Construction,Construction Buildings
8a98ce0256de6b6ef9819f9862c58a027c339f48,construction_public_works,construction_finishings,heating_and_air_conditioning_works,Construction,Construction Buildings
01a6ffdd7ff956bf086b3f38023f3ff2f7dc8402,construction_public_works,construction_finishings,industrial_resin_coatings,Construction,Construction Buildings
c5d1e34047c193300f28d804fd3dcc19cefdddde,construction_public_works,construction_finishings,joinery_and_carpentry_works,Construction,Construction Buildings
dcc27e83caa347e03ee49bcf2f37772550938266,construction_public_works,construction_finishings,maintenance_work_contractors,Construction,Construction Buildings
4e6abb5e1db4973e6ff53b8ebe5729c8364fe1ec,construction_public_works,construction_finishings,paint_brushes_and_rollers,Construction,Construction Residential
21e4acb0be6168b55775150de201babc68a4be69,construction_public_works,construction_finishings,painting_contractors,Construction,Construction Residential
9ab9079247d2be981762d07ce0d93cd34dd6e103,construction_public_works,construction_finishings,plumbing_works,Construction,Construction Residential
1cbb09f16e4e667ba1cf3ae70d010cce6e907729,construction_public_works,construction_finishings,home_automation,Construction,Construction Residential
d24d6e8a26866b3ff1bd6de069194a0cc941f176,construction_public_works,equipment,cavity_walls_insulating_materials,Construction,Construction Buildings
68867806a2bce243a90041cbfb4dbe180b8a4371,construction_public_works,equipment,clay_expanded_products,Construction,Construction Residential
debe9786b20a51ba71d5b7e6a0b028b0aacb491b,construction_public_works,equipment,doors_sliding_and_folding_house,Construction,Construction Residential
44033d31883593f5648c1eb2b4dbfcc2978e947c,construction_public_works,equipment,doors_sliding_and_folding_industrial,Construction,Construction Buildings
988bb2a73b8c555567a0dcb19e6aee9701e0836d,construction_public_works,equipment,films_solar_protection,Construction,Construction Residential
a49e707c1bfcd21da33e3789926973410fcda1ce,construction_public_works,equipment,fire_ladders,Construction,Construction Residential
3f895254e9e95303093112f325a85cc613e1176d,construction_public_works,equipment,folding_doors_domestic,Construction,Construction Residential
f3ac8ec917b81e9118bbd021cae5dd3d6aa4d6aa,construction_public_works,equipment,insulating_panels_asbestos_free,Construction,Construction Residential
073ab5f8a6b6ae9673fd13745667b35322a01102,construction_public_works,equipment,mobile_and_extending_partitions,Construction,Construction Residential
0d45c443eda30b7a08ef61ce0f6fa7991576b2f9,construction_public_works,equipment,shower_cubicles,Construction,Construction Residential
389faf0ed4819ccd0a6b977058cdd7b3a8304d67,construction_public_works,equipment,shower_trays,Construction,Construction Residential
84892582cc4b7ff4aa8e3accf19a2d45d0ffd94f,construction_public_works,public_works,terraces_and_grandstands,Construction,Construction Residential
b628598e931dbb6bc2a33524d102859f8385019e,construction_public_works,construction_structural_work,concrete_reinforced_drilling_and_sawing,Construction,Construction Residential
f0ad4f07d17b2da8f3e84b21a2518c562dc6647b,construction_public_works,construction,cabins_cottages_and_chalets_prefabricated,Construction,Construction Residential
9261356d183d40deca4d8d30e429b048d9d56c48,construction_public_works,construction,garages_prefabricated,Construction,Construction Residential
705f13ee4f98712e27427944d76d179dcb23aee2,construction_public_works,equipment,bus_shelters,Construction,Construction Buildings
5b2466890c36d0bf5a5ad15811fa37c9a03467ee,construction_public_works,equipment,ceilings_modular_cladding,Construction,Construction Buildings
d620676de988d85d6c51320803b0708af9de18e6,construction_public_works,equipment,ceilings_prefabricated,Construction,Construction Buildings
f43c4c869fad0f37251b14ccc2074c1ed07a174a,construction_public_works,equipment,floors_computer_room,Construction,Construction Buildings
e9a2938b2aeaa4d218699b8b772a0d88c493faef,construction_public_works,equipment,motor_vibrators,Construction,Construction Buildings
4a3f99882bcc3cfa4c16346f1a8422d129bf5e8e,construction_public_works,equipment,prams_and_pushchairs,Construction,Construction Residential
a78b97e7e6259bbbc4dc71c3c8d1c5f4e02247a4,construction_public_works,equipment,roofing_solar_protection,Construction,Construction Buildings
a7d6ffd5030afc262f0e61f58ab2a1dd44f5e978,construction_public_works,equipment,skylights_and_dormer_windows,Construction,Construction Residential
8248a1600f898b99b09bf63d2bac42502d0d1b2b,construction_public_works,equipment,slatted_shutters,Construction,Construction Residential
d313906460a953c449be3f12ba2690932746c0a2,construction_public_works,equipment,spar_gates_industrial,Construction,Construction Buildings
ba65f6bfed282bd3640522619f10895d79e4654f,construction_public_works,equipment,stairs_stone,Construction,Construction Residential
f245d5997fcebd8539ccd320035e9d39aa16c48c,construction_public_works,public_works,bowling_alleys_installations_and_equipment,Industry,Machinery & Equipment
7cf287c0a699aec766f48f641bf2488b2531a614,construction_public_works,public_works,tennis_courts_and_installations,Construction,Construction Buildings
770fd0e3877a52161cdd3fc12515695193d6289e,construction_public_works,buildings_prefabricated,,Construction,Construction Buildings
d70f063e9683140a073b93c877bdb5f51febb275,construction_public_works,construction,dormer_windows_prefabricated,Construction,Construction Buildings
2ea4e62f65dafd624ecf0d398e9cba44e86d6b7e,construction_public_works,sports_facilities,,Construction,Construction Buildings
283bce8888cf9bfd746426aca4b6588256cd8c25,construction_public_works,sound_insulation_materials,,Construction,Construction Buildings
4577b2d53ece724e7c3b3aaca6706bc8754251d1,construction_public_works,consultants_construction_and_civil_engineering,,Construction,Construction Buildings
373aacebf4d076f03c2fb44aeebe2419390043e4,construction_public_works,doors_house,,Construction,Construction Residential
91a9b688cfa35e57a6c81bae09aabccb51006d32,construction_public_works,stairs_and_handrails,,Construction,Construction Residential
4896628e3f39a6d40f7f8b1cb3fe83d97b53992c,construction_public_works,structural_work,,Construction,Construction Residential
8a4b88f0f404c442e02724faadeb104faf9dcb11,construction_public_works,doors_industrial,,Construction,Construction Residential
7146c0105ea015c99128f0fdcd8f79eef6067f62,construction_public_works,sun_protection_interior_and_exterior,,Construction,Construction Residential
7a991062288dcf98f8acbffad4fbbac6a034413a,construction_public_works,electrical_and_magnetic_insulation,,Construction,Construction Residential
d30acccd64b630df949224b332d3248ced9cd4a0,construction_public_works,thermal_insulation_materials,,Construction,Construction Residential
7f2e4e332acb479ac33eaf9558fc58cad38f0b45,construction_public_works,equipment,floors_false,Construction,Construction Residential
3799b2fe674ff2041e1b757296d44d7f5f7870d9,construction_public_works,equipment,mosquito_nets_for_windows,Construction,Construction Residential
4e6e49f4015dcef9ee6ced13e5e4409ea6cac75b,construction_public_works,equipment,toilets_public,Construction,Construction Residential
aa1c08577fccdfc782576df2928dcfe1fd81b88c,construction_public_works,fences_and_gates,,Construction,Construction Residential
3816009d4703d7539c09522ee7946e8647ef29c3,construction_public_works,finishing_work,,Construction,Construction Residential
310411c4f42638c9d647e8ed115607fe86c390a2,construction_public_works,fireplaces_and_stoves_ornamental_and_accessories,,Construction,Construction Residential
7e99955ad8427dbf89658a8adf6a88b103dcb9f9,construction_public_works,import_export_construction_and_publics_works,,Construction,Construction Residential
59659652dcba3d47a374aced744765a87b6cf9ad,construction_public_works,floors_industrial,,Construction,Construction Buildings
1baf45db91dca6a9f33a3bc0b329b014ccfff39a,construction_public_works,landscaping_contractors,,Construction,Construction Residential
25b23279c974412cbc1f7254471a535cb1ca5d20,construction_public_works,marine_port_and_underwater_works_contractors,,Construction,Construction Buildings
5110e68697e9e5c6e8e6b1639a7ad38e0656d771,construction_public_works,plumbing_fixtures_and_accessories,,Construction,Construction Buildings
51d266778c5d8ddce724c820a52e3bf4db76de75,construction_public_works,public_works,roofs_for_sports_facilities,Construction,Construction Residential
174ebe9eb648da7b6d230e61d069af06d2065f9d,construction_public_works,public_works,skating_rinks_installations_and_equipment,Industry,Machinery & Equipment
3fd1a210fa5ea3c40249cd07fe97c4eb17f422a2,construction_public_works,urban_fixtures_and_installations,,Construction,Construction Residential
2785a1ca43571506a7f0734b8693a2b8b23dcceb,construction_public_works,public_works_contractors,,Construction,Construction Residential
816839b90788dc927026fe56132e722385869798,glass_construction_materials,concrete_products_and_conglomerates,,Construction,Construction Buildings
02a51ad32680b09e1b95e9784989e4367a4ca45a,glass_construction_materials,glass_industrial,,Construction,Construction Buildings
b5d47faafddffc5e4a38ce62f55354ee53a17d51,glass_construction_materials,glass_for_the_transport_industry,,Construction,Construction Buildings
2c719d1bed7dcb87afc5a77e25b316c1a85b7fd9,glass_construction_materials,glass_hollowware,,Construction,Construction Residential
619a0fd76d3877c637a901b9da957107b3c8837f,glass_construction_materials,import_export_glass_and_glass_products,,Construction,Construction Buildings
fffe6a0dbc81352cdadf397a74abc64291905d04,glass_construction_materials,plate_glass_and_mirrors,,Construction,Construction Residential
e9cb257b52d9472453cc356b93e3720dcf4e8567,glass_construction_materials,ceramics_porcelain_and_earthenware_industrial_products,,Construction,Construction Buildings
22d9f7af72cdd04da364883a8c9abe46797f0bdc,glass_construction_materials,crystal_glassware,,Construction,Construction Residential
0cfe0860c4ee4b68bcfa91343458333f27b7fe8a,glass_construction_materials,glassware_decorative,,Construction,Construction Residential
01c8e9b7933b727ee5ed38ecc5c0d0863adae9d2,glass_construction_materials,refractory_materials_and_products,,Construction,Construction Residential
33c36101f2f5d9b381c52cb3587773f77fb47446,glass_construction_materials,roofing_materials,,Construction,Construction Residential
634c056a5a4225a60b0ae7fdb83e8a20ca9eae3f,construction_public_works,public_works,changing_rooms_installations_and_equipment,Industry,Machinery & Equipment
4220a3b89a937c5feb6c170dd54a81ed9be7ec13,glass_construction_materials,glass,demijohns_glass,Construction,Construction Residential
f85a6dcb22230fa342b812a6f8dd1a8194e8343d,business_services,environment,chemical_waste_collection_and_recycling,Industry,Chemicals
9b789926512323f0f77c8916b2861690fd47e5e2,business_services,environment,oils_recovery_and_recycling,Energy,Bioenergy & Waste Energy
6de3a28aef5e3c4eb9d8dfc5aa012cba68a46208,business_services,environment,water_purification_services,Industry,Other Industry
598a360a9fc307fe5f20c45389bb616f245ddb6e,business_services,environment,radioactive_waste_reprocessing_and_storage,Energy,Total Energy
c01cf835acb611cc05f274400de6d3a586e15905,energy_raw_materials,electricity_import_export,,Power,Total Power
45930e9a31511636c2a6d8cf1520b45dd2285332,energy_raw_materials,electricity_production_and_distribution,,Power,Total Power
0e60076d3733b972b76c356788b96556635cc02b,energy_raw_materials,energy,power_stations_coal_fired,Power,Coal Power
e51ded795f650abf5b61f960d3da8e864c111872,energy_raw_materials,energy,biogas_and_biofuel_energy_use,Energy,Bioenergy & Waste Energy
2dfe5f2cd3d5fc0d7f18c9b22287dd10b23c89fa,energy_raw_materials,energy,biomass_energy_production,Energy,Bioenergy & Waste Energy
74047d0973b149cfe29276ef97ac1a1cba6efec5,energy_raw_materials,energy,boring_plant_and_equipment,Industry,Machinery & Equipment
bed83185a700749790eec996add4b82f4bc516f2,energy_raw_materials,energy,energy_renewable,Energy,Renewable Energy
f3224e85c7137acaaba8342c32e1c8bcc4978255,energy_raw_materials,energy,fuel_oil,Energy,Oil Energy
2c0c33c0bb28507631201850b2ad19f319060434,energy_raw_materials,energy,fuels_diesel,Energy,Oil Energy
20b48e4eea093dcb8a1e36276a4edde64335c486,energy_raw_materials,energy,fuels_liquid,Energy,Oil Energy
942934c388ff8ca1bfe471b31351abd2892bbeb5,energy_raw_materials,energy,gas_extraction_systems_and_equipment,Industry,Machinery & Equipment
02d119e7da61da3584b1d11f4a643e5955e22b5b,energy_raw_materials,energy,gas_production_and_distribution,Energy,Gas Energy
627bc96986b343866ca202b2e32820eaae5dd520,energy_raw_materials,energy,hydroelectric_power_stations,Power,Total Power
a36c6ce47cf1aa242d729b83bf1e8cfd9c2c1cab,energy_raw_materials,energy,import_export_gas,Energy,Gas Energy
4f08c26cb4a5a75df1fff5f99ed8fa9e9091e8bd,energy_raw_materials,energy,import_export_oil,Energy,Oil Energy
b4dd7406f1e926dfbd5f6294c6394c3aa239c5dc,energy_raw_materials,energy,nuclear_power_stations,Power,Total Power
fe04053645e3840ab5dae054dba3801e24e6e94d,energy_raw_materials,energy,offshore_drilling_services,Energy,Total Energy
cbfe194bd2036e4052b1ac46c2c29f0e3a3d3376,energy_raw_materials,energy,offshore_services,Energy,Total Energy
430dd63e41f7bb0ee3f5052589fa9c44b93bba28,energy_raw_materials,energy,oil_and_gas_exploration_services,Energy,Oil Energy
b94925cbef9426ce62a9292611e9ba698d078726,energy_raw_materials,energy,oil_distribution,Energy,Oil Energy
ed44b49313a2e3f071ae8aa24a361a002e6fbde3,energy_raw_materials,energy,oil_rigs,Energy,Oil Energy
07395696c5db3cfaeff20564534cc6a33f9db40f,energy_raw_materials,energy,onshore_and_offshore_services,Energy,Total Energy
90e42bb3bd2a0e530d2c73427e4ce8b701570254,energy_raw_materials,energy,onshore_services,Energy,Total Energy
67886e5cfcf14e573531ef7ec0b01c9b2a8d2898,energy_raw_materials,energy,petrol,Energy,Oil Energy
214cf8c2fc91f64e0b3e204f72ead56148f999b1,energy_raw_materials,energy,petroleum_extraction_systems_and_equipment,Industry,Machinery & Equipment
ed386ad380017051dee45cdf8d1a6c2f39ffdc2c,energy_raw_materials,energy,solar_energy,Energy,Renewable Energy
2ff6f1be5b8da27d36c3a2a27027825ea85267a5,energy_raw_materials,energy,turbine_drilling_services,Industry,Other Industry
6b70987a252c2c9a652387e783ed56dfecd569bd,energy_raw_materials,energy,well_drilling_services,Industry,Other Industry
d735cf9b424a70f034644da1dabbe77d5cd62c51,energy_raw_materials,energy,well_management_services,Industry,Other Industry
ae2f4d3e6b3f2f6c679eec0dcb4f34a34c7494e8,energy_raw_materials,energy,windmills,Energy,Renewable Energy
748fca240d83df3edf93c7aae6111bbe2f7927f4,energy_raw_materials,energy,electricity_and_spent_nuclear_fuels,Power,Total Power
bd9b4d0d9615baf27abbd94f774b522455566f99,energy_raw_materials,energy,geothermic_factories,Energy,Other Energy
dd4cd31f38ea839cff58f19785bb47703c437dde,energy_raw_materials,energy,kerosene,Energy,Oil Energy
cdfc70ca6c21cf64249639a25d154bc607816282,energy_raw_materials,energy,oil_drilling_and_extraction,Energy,Oil Energy
e53d7fafb96682f0701e8d120aa2943e6c5033f3,energy_raw_materials,energy,well_drilling_supervision_services,Energy,Oil Energy
f40dbe4a5fb80dcfe4230d020d5979587a764909,energy_raw_materials,fuels_solid,,Energy,Oil Energy
7a08098aa9633a3bde534e02eb79a0492f0cc979,energy_raw_materials,gas_and_oil_exploitation,,Energy,Gas Energy
e4f2635c51d2925f51f9f40d8b8918b35817ef36,energy_raw_materials,marble_and_natural_stones,,Non-metallic Minerals,Other Non-metallic Minerals
49bdac31e11eac210f14988b62af525d08466c01,energy_raw_materials,nuclear_fuels,,Energy,Other Energy
29173a65aaf8dd730056c1c9907ef28aaab1c6c9,energy_raw_materials,ores_ferrous_and_non_ferrous,,Non-metallic Minerals,Other Non-metallic Minerals
71f4612dc44403c0f239fdab0fde38a29359c83c,energy_raw_materials,raw_materials,import_export_coal,Energy,Coal Energy
1a0ab2f05182680739dceaa861922b7d05fdc597,energy_raw_materials,stones_minerals,funerary_monuments,Non-metallic Minerals,Other Non-metallic Minerals
196eb7c85f556a2484ec46c00140b214da4b2353,energy_raw_materials,stones_minerals,mining_services,Non-metallic Minerals,Other Non-metallic Minerals
6c1307bdb61619585b47adfb3dfebe3a89ec102e,energy_raw_materials,stones_minerals,ore_extraction,Non-metallic Minerals,Other Non-metallic Minerals
570d649fd87184d662175ac06c30f8c6434647a6,energy_raw_materials,stones_minerals,ores_ferrous,Non-metallic Minerals,Other Non-metallic Minerals
4893aa5b89eb14e1a75349f44d0044ef5a245cfc,energy_raw_materials,stones_minerals,slate,Non-metallic Minerals,Other Non-metallic Minerals
bfa07af0c6a678ba4856105335af7aa21cba290e,energy_raw_materials,stones_minerals,stones_minerals,Non-metallic Minerals,Other Non-metallic Minerals
c5cd0b6be04b780c414cd8949f1a3050d6ea88c6,mechanical_engineering_industry_equipment,temperature_control_equipment_installations,gasification_bioenergy_systems,Energy,Bioenergy & Waste Energy
4d01838b4851177393ded936646e19757dc609ee,mechanical_engineering_industry_equipment,temperature_control_equipment_installations,geothermal_energy_systems,Energy,Bioenergy & Waste Energy
6bdacd63af115b0a1ddc8485d84035d6dfd46fd2,mechanical_engineering_industry_equipment,temperature_control_equipment_installations,solar_energy_installations,Energy,Renewable Energy
26012fee24e1842751f4041ec66b950c0090019f,business_services,environment,damaged_goods_recovery_and_recycling,Industry,Other Industry
3ffec312547aa68c9af19f999308909ac5cbdc5b,mechanical_engineering_industry_equipment,energy_sources_alternative_equipment_and_systems,,Energy,Total Energy
fe7ee1490acd9dbdce5023239fdbcf3edc483ad2,energy_raw_materials,energy,hydroelectric_factories,Energy,Renewable Energy
f2811c9790692fc6132cfca28e1cbf436b79b01d,paper_cardboard,cardboard_manufacture,,Industry,Other Industry
4b8536ce5b5443bce0838b6993ee40893588dcd4,paper_cardboard,paper_manufacture,,Industry,Other Industry
eebf85a8d5df53e4c2c7d5fc84267fd39ac889a6,metallurgy_metalworking,steel_metal_transformation,electrolysis_surface_treatment,Industry,Other Industry
1882050056f2756ba9f1605111b9ff1209de1c91,metallurgy_metalworking,steel_metal_transformation,erection_and_dismantling_of_industrial_plants,Industry,Other Industry
befedf822ed85e77ff61f7cfcde0c5b16d02a3d4,metallurgy_metalworking,steel_metal_transformation,flagpoles,Industry,Other Industry
